Temperature,Pressure,Gas,Vibration,Label
44.68257226329569,996.4549827132854,481,0,1
22.368272961137585,1010.363236931661,1491,1,1
31.379752704322406,1005.427270600418,1765,0,1
43.89443693082481,1010.0531999761924,1314,0,1
30.74746457125117,1008.6956973254411,1938,0,1
34.262227019158075,998.9832592669708,1054,0,0
30.0711989561382,992.1760031826286,504,1,1
38.57277097280293,1012.2889461703777,233,0,1
25.542372866532574,995.8276679220486,413,0,0
35.04465675109126,1012.0411582585587,1960,1,1
33.30664736355999,1004.1852845175647,2084,0,1
41.123006490555,1011.3007037025701,1486,0,1
28.53494929144147,1005.923581533923,159,1,1
34.00343989442155,999.0156905177807,139,0,0
22.300333397948044,1013.5186106169311,1339,1,1
34.582483061585805,997.2602316786327,354,0,0
22.7950245121591,990.393017312263,2449,0,1
40.04137288576438,1009.4738863966307,851,1,1
33.47257596013781,1005.3823192940592,291,1,1
44.893677994957784,996.736047622099,2343,1,1
23.066172763879564,990.0565856587448,1803,1,1
24.296101843101432,1013.0339133078609,591,0,0
27.272171609454045,1001.8003074515917,1335,1,1
25.205415914553704,1013.8318184940114,837,0,0
28.660010597871995,991.6683163134687,1398,0,1
34.05842752157434,1008.4222204506038,1530,1,1
34.14179732730455,1004.9304585133368,2425,1,1
35.79230473284714,992.5155559696403,2157,1,1
25.04518385028967,992.2707278294769,2376,0,1
38.17815656588266,1013.8253989412456,2195,1,1
38.960647806569526,1012.9764002671989,723,0,1
44.00415252431921,1003.3110238436849,1025,0,1
24.5210076707343,1005.5921435132409,2322,1,1
41.978801061746815,1014.6654459949618,1773,1,1
30.82172123498293,999.4188558099221,1889,1,1
34.019766117319136,994.2608440577424,636,0,0
31.120144579100845,1012.5695140136999,729,0,0
23.43422325858931,990.1586845784705,189,1,1
28.066003214818984,998.6814026569513,1962,0,1
37.39229394316446,1007.5390816880786,203,0,0
33.24294034350174,1005.831189330951,1889,0,1
30.04655472016853,1006.5238128567123,2111,1,1
41.883888302328444,1000.9011222290584,1363,1,1
42.991159580540014,1003.9369060943201,1747,1,1
38.72091452733916,1001.0665268834904,1911,1,1
43.910753955485355,996.0207692600276,909,0,1
24.588993131498935,999.7980249429172,1312,0,1
32.3513256426107,1009.7192661900519,1731,1,1
40.03893489762994,1008.4378353873155,933,1,1
37.787348476364556,1007.0633058244078,411,0,0
36.60953992062515,1013.7439890718158,374,1,1
28.574599239534415,991.8385186036164,664,0,0
27.13501518815075,1009.1446254642415,490,0,0
25.759693030361504,1014.1014413031161,921,1,1
31.048184405376524,994.7556425449599,760,1,1
27.028570407633673,998.2016293745531,1328,1,1
40.97396188498597,1007.2904821367471,760,1,1
34.33724613720783,990.9308916027506,1509,0,1
40.18334800081703,990.7801829192202,870,0,1
30.191574370973264,1000.7863835028468,447,0,0
34.9980880702192,1003.4516594314948,467,0,0
22.73079410272687,1008.2502165905006,904,1,1
36.924961126831214,997.4311464498949,1806,1,1
28.95541240024782,997.04660221997,1895,0,1
31.668203877794326,1008.8843858677044,1391,0,1
32.63048014242914,996.6403789206623,571,1,1
37.81204705348943,1000.2388857735278,550,1,1
28.530194676982987,990.9901682886601,1913,1,1
30.434753590328164,991.6496932277191,1124,1,1
33.64544562670631,993.5883381942186,1318,1,1
24.1368623290945,1010.5477447516108,1078,1,1
36.81394159857767,1013.5315041821482,423,1,1
37.68302339692273,997.9178767602243,1813,0,1
30.035647602728243,1006.9591136374902,293,0,0
32.62877965819742,1003.2430298695901,954,1,1
39.62729038822218,998.1522957025169,1950,1,1
38.168192858757116,997.8557765199561,1722,0,1
42.78650156068369,1010.6780166146882,749,0,1
25.83484178520218,995.7972036661854,375,1,1
23.40243633034018,1009.233743235132,333,1,1
28.81264129607129,1009.6506892861979,351,1,1
32.169193052697224,1006.2803938340757,423,1,1
32.612992022517076,996.6959126069189,1373,1,1
27.872719973277896,997.8091882175383,968,1,1
40.0255238799576,999.8253591525389,888,0,1
26.911947945179126,1013.8419704031097,856,1,1
35.608792237467455,998.9454731571991,156,0,0
37.29055617756999,1001.9197956963666,1192,0,0
25.208716829353598,996.2787931734395,1940,1,1
22.70049952257561,996.1265814968301,1107,1,1
44.430337882776996,996.5350156661628,1210,1,1
38.42204359689298,991.6313105699996,2255,1,1
37.08251105539096,992.7336445863223,520,0,0
31.939204013319085,995.2026587996709,582,1,1
29.729985656839137,1010.5877491193628,831,0,0
24.596997315332167,994.0662296357233,2491,0,1
32.41219908318274,993.9538309638746,2467,0,1
41.52466870168096,1006.7306591183683,406,1,1
44.337965967906364,1000.493490759031,1060,1,1
31.24081220142214,1007.7775476625563,1441,1,1
35.311690124115025,996.5286903166896,2254,0,1
33.358965933414716,992.3515111026047,1313,1,1
42.29344757829524,992.7320408013884,2084,0,1
32.771308942116676,1006.5165147931382,1252,0,1
31.713140974296685,994.0831778621963,2318,0,1
26.598062645921882,991.8658178533769,747,1,1
25.838644441440447,999.6151057299139,967,1,1
31.064111089762786,1013.7960518590005,290,1,1
41.71069428204639,1007.7307137567001,528,1,1
35.070568014055425,998.2583512422369,2006,1,1
42.77099182760455,1004.1103477248458,2282,1,1
33.76552386517181,1003.2164490757659,307,1,1
44.49716389928971,1008.5109938512315,2433,1,1
39.147738581697894,1013.3925317888705,2227,1,1
33.864363157020364,993.138960040905,2229,1,1
35.82812891200349,1006.7964841578445,494,0,0
24.334369932975918,1004.8764396872338,1317,1,1
37.45887008334383,993.5629896340838,1730,1,1
43.03738423365958,1006.9267740176732,1443,1,1
37.14462518817099,1009.3381391510951,1459,1,1
23.07525254076058,990.9960707166168,1077,1,1
25.79222770471925,1007.8044607700659,2440,0,1
27.475173231735727,1007.5669680583073,1541,1,1
30.981432219115593,1008.6812320953882,1203,0,1
25.99679808485542,1007.1481057610315,1260,0,1
43.98811043353136,1009.5463408014733,1390,0,1
43.773746123754734,990.737848210991,194,0,1
40.050061586323764,995.9949652090361,1220,0,1
28.56403705360807,992.0972991073626,2463,1,1
32.34684531964485,1002.1921306107886,1402,1,1
32.837825741048206,990.2256989182359,2143,1,1
36.655826460033055,997.9555511478419,340,1,1
30.08464469294301,1004.3489186392096,1416,0,1
37.30775359647712,1004.4787763204687,1158,1,1
29.641094097253994,1006.840961235824,856,1,1
33.48440332047869,1005.0276724713258,459,1,1
28.45012284388944,1008.0713890122839,119,1,1
32.10518781922377,999.2345821289924,1359,0,1
29.780333652463394,1006.0904090341303,1518,0,1
39.44975655477305,1013.3761061512689,626,0,1
27.131725806961928,999.0210183592676,654,0,0
26.475197359889414,1001.4130602299679,1117,0,0
27.153988595795177,1013.7213768012051,2380,0,1
43.39994632963899,1005.5278195712369,1148,0,1
31.503622188673084,1003.0400155286982,1654,0,1
29.275010711597094,994.9740887838699,1216,0,1
24.255928761390408,1003.2779685704429,1216,1,1
24.9129414213341,1012.5498544215476,141,1,1
32.05527958296352,1008.7997625808474,163,1,1
31.499881106170438,991.1281665889348,253,0,0
44.28511220953587,1002.9082036551102,1932,0,1
35.47577340881121,996.161304440161,2143,0,1
36.697484082728224,1004.5699278857229,1520,0,1
33.39120951969371,1014.0420126230424,932,0,0
33.12605422804925,1011.5961031218303,897,1,1
31.074822078801628,1011.8403844701131,2259,1,1
33.470735565070925,992.9446403239012,1832,0,1
29.308285255929015,1005.0388364022486,992,0,0
38.463908224421516,1001.9282607308626,450,0,1
35.20171168187997,996.8461806098014,1089,0,0
37.782255079944925,1010.3194342092025,1164,1,1
33.86901072441092,993.6565090712365,1398,0,1
43.06102956843269,1004.1642554151812,1386,0,1
28.373098966218908,1000.5206772778032,2436,1,1
39.25009408766799,1013.150607626317,820,0,1
28.76502509500861,999.3846125551196,203,1,1
30.92547706968407,1002.79805884473,2168,1,1
32.1751240011098,1014.4805971664551,1657,1,1
30.36152901231059,1005.4544803410522,693,0,0
35.60469141042017,993.3750470974184,892,0,0
32.67346833320134,996.8387085764074,1438,1,1
28.146437942539244,997.9341411703389,1777,1,1
32.316827457974135,1001.8608157870117,1598,1,1
38.21896229146326,990.95033731532,2351,0,1
35.37438811226681,1005.0464666049429,310,0,0
23.679990179602044,993.5645601674288,1552,1,1
24.007218187990556,1008.2942142304611,337,1,1
43.789304841737824,1009.404959064014,553,1,1
38.872167884363854,1002.5893670751658,2210,1,1
30.994044916393626,1013.0222194285391,299,0,0
29.791438721574174,1001.2134858089381,2011,1,1
35.94090831039182,1001.8946538812341,1995,1,1
27.685278261373973,1007.4688356897306,1518,1,1
30.72908027163148,993.6996519911426,1057,1,1
44.465934392594406,1006.9301279475887,151,1,1
25.911190435631703,1005.383900414167,1225,0,1
39.87921018670079,1009.0261502163319,1685,1,1
30.47533829564056,1009.1611280265992,2012,0,1
22.354175942315734,990.5263666540635,2404,1,1
31.185070571923355,1003.4336585269839,882,1,1
26.08498313864632,1013.7801949791459,2253,0,1
29.28843537840013,1001.035059469717,955,0,0
22.254120865688414,992.9413718346141,2159,0,1
40.380887321827295,1003.9705421935158,1933,1,1
24.150364263657107,1013.4831429679854,520,1,1
25.77445677528763,999.930769992752,1350,1,1
30.572271645937796,1003.1217377019941,2078,1,1
37.8452560084597,998.5858480092859,1353,0,1
26.032425648999777,991.2653246962897,2287,0,1
36.764417874373954,1014.697290633189,1587,1,1
29.745691771069964,1002.5952359765241,1790,0,1
34.49111018675649,992.0455939853376,763,1,1
44.64043338972352,1013.7077520967844,240,0,1
24.19616344690595,1013.9256490338097,2325,1,1
40.93704207711464,1004.4170816919686,857,0,1
27.259917620347668,1001.2857902947015,1643,0,1
30.664907873075347,991.1836619469374,853,1,1
36.234509494531174,1014.2681081057603,2183,1,1
32.453139749255435,992.1252723780274,2076,1,1
44.46645452742548,1010.7516746523098,1768,1,1
36.045843516080126,1000.8314955412584,554,1,1
35.48755445461758,991.7450829889011,126,0,0
42.06998006731477,1011.4590276655813,2094,1,1
24.49056811566162,1012.8408519102044,1913,1,1
32.83985252014913,1013.2522539654613,494,1,1
23.422505992829027,1000.3155581321611,1485,0,1
35.3599881704388,995.8757618943669,1949,1,1
24.410377781313848,1005.8472555611446,1186,0,0
27.494264446144705,1012.1005378882958,502,0,0
37.4811816520163,1000.0701704854232,2373,1,1
25.607419254833456,1008.1547421170856,2305,1,1
39.10106895502845,1007.8563370867383,1721,1,1
22.94064035344525,1010.0710741491425,1566,1,1
35.80931780086463,998.7916018175699,2479,0,1
27.157211921269237,1001.5053709521067,349,0,0
27.746382860326708,995.16569002256,731,0,0
41.511342289151,998.5342109672863,997,0,1
25.831668120695255,1003.2370612818212,1689,0,1
26.742154220539007,1008.0663145002885,138,0,0
26.333068706998347,991.514967449633,186,0,0
24.42404314119628,1011.3977008869887,882,1,1
28.18439961400347,993.6322607534374,329,1,1
36.540631283955584,1004.1569504735699,494,0,0
38.56500593900435,992.848848430342,1291,0,1
32.44939751144745,992.8149038592356,2011,1,1
24.25216301879066,998.0424937319021,1628,0,1
43.7090721598437,997.7640344112067,1258,1,1
42.55800763754662,992.7114563963626,2403,1,1
37.06058104547892,1003.0448195514282,1840,0,1
29.625055913356793,999.7046747346877,295,1,1
23.49761156975305,1006.104574267259,2012,1,1
34.76126688797685,1009.4209350607392,1800,0,1
42.74554311524264,990.2204960260593,887,0,1
34.60807340813727,1006.8247036428569,624,1,1
41.2484100017818,994.9508803604587,147,1,1
22.2702622231771,991.8128416625478,697,0,0
27.174161866203278,998.8050322790446,599,0,0
34.884233974646264,996.2395322415789,2265,1,1
27.987635765743825,1001.7646619303588,150,0,0
44.784234732350214,1010.5233326777327,1715,0,1
35.96700394686383,996.7851180151094,1762,1,1
36.63543533710439,995.0347050527226,1180,1,1
30.73659524792263,1011.4667468720634,1834,0,1
35.64461069503564,1009.1020421391933,374,0,0
25.9958634164712,998.1886474596281,688,0,0
30.360824683813256,990.5268817585959,2049,0,1
27.437190739323775,997.9497728018479,1323,0,1
26.459168366750195,996.4345452514433,996,0,0
38.220249988473164,991.6639453020764,1772,1,1
37.67283704179377,1012.6809690324404,165,1,1
39.65905428881912,1006.6629262611202,1711,0,1
23.978873385531493,1010.7412825577815,361,0,0
28.92950082368921,995.4299250478379,317,1,1
32.17924387717826,1007.5614594819998,1379,0,1
43.11739489411758,1012.4913623660623,1574,0,1
36.09465527357823,995.5936559639796,418,0,0
42.408094214534074,1005.789074842095,1776,1,1
40.01085475437834,1006.9939722872778,1715,1,1
22.292456389693672,999.4622181465959,880,1,1
22.227912278887345,999.9742246331546,2138,0,1
27.813166156380454,997.9925697633589,988,1,1
33.617170039631034,1005.8692190862503,1733,1,1
35.025773752278354,995.8340617450912,1053,0,0
31.920572979502843,993.1100532351421,287,1,1
41.0795789411963,1010.094798997683,924,1,1
35.66507639444094,1005.6448669135988,407,0,0
25.352389327725678,1010.1140623286637,1078,0,0
36.19366590636582,1010.9198461821198,190,0,0
40.595011957192604,999.5356184953638,1184,1,1
25.567768306184156,1013.6317607963289,761,1,1
37.23444710070646,1011.2813123837843,1675,0,1
30.175644565980875,1001.0861047690184,426,0,0
44.39156836949223,1002.8847324727625,619,1,1
40.8531769626741,991.7302227423085,2055,1,1
27.865590034947704,1008.4314562910215,350,1,1
42.1569451471644,1001.7676195109096,1932,1,1
41.78992606519792,1011.683338630877,162,0,1
35.42419405256966,1004.1298744162299,1801,0,1
32.43618852234583,1014.2927827085405,1247,1,1
28.308287419937734,1009.8453070899371,976,1,1
38.382303415926906,1003.6556015458436,1712,0,1
40.83992605968595,1014.0191811279219,820,0,1
40.91001400089672,1002.3236398136452,679,1,1
39.839005065359935,1009.990936989678,1721,0,1
39.38732217769487,1006.8950876445567,2000,0,1
32.40437135122633,996.3091164028782,1934,1,1
30.558433839651165,1000.310674720637,1690,1,1
37.5154958210373,991.3455680024498,1823,1,1
24.41919507923595,1005.3369632766816,1662,1,1
42.24877852770707,1003.646922090674,2003,1,1
39.951166964890575,1000.9069907609147,973,0,1
31.83899258621453,1007.8085291372133,1519,0,1
37.74502010857041,990.2188014032986,1701,0,1
39.16471195703177,1003.0056401226847,1006,1,1
38.584798434707025,999.2379032066428,1353,0,1
35.490590216949926,1005.8460175393949,211,0,0
34.59178036232916,1011.5479559426946,1728,0,1
34.263527017321366,991.2680397447682,881,0,0
44.17610763738584,1005.3201128354385,2206,0,1
33.42459089733444,996.928827178793,861,0,0
24.507707996974517,995.79916023258,1933,1,1
22.126851798226088,1002.8039148365117,1281,1,1
29.4508894285336,1003.9206779991646,242,1,1
25.603996970828206,1012.657199635604,1782,1,1
35.2392344244506,1005.1180640418971,1597,1,1
22.300409907487442,1007.9938562986855,996,1,1
29.192229812937406,1002.3811264363209,1247,0,1
32.45606727120665,1008.9531947305105,964,1,1
23.333791171185165,1008.0602629607625,257,1,1
43.03760095154453,992.9039130016578,972,1,1
32.75855309965449,1012.7290247230031,512,0,0
26.51424069537025,1006.3999994347214,1070,1,1
40.0465438808189,1005.8959119023456,1872,0,1
22.97369014120498,1007.2155423698682,112,1,1
26.707094107350102,999.9403955281058,2007,1,1
43.28004632535661,1001.793293433622,1810,1,1
31.838978592401354,1010.5605039051181,1153,1,1
31.006675522094937,994.0393589030436,1007,0,0
25.216577747140235,1014.8368019846887,604,1,1
22.58997155326926,1002.5012245487214,1877,1,1
38.886990981767475,1005.3360058449348,321,0,1
29.758694567065778,997.8698509289934,634,1,1
41.61845728799655,1006.1157376816371,167,1,1
28.750678684057377,990.9073111912471,1877,0,1
36.21643229894406,1000.0196596053452,2135,1,1
28.17528891193534,1006.5309558780141,202,0,0
31.935489498379876,1013.4466961689465,1422,0,1
28.424955443981496,997.3075747232599,1802,1,1
22.413515524909396,990.1198675747286,976,0,0
40.14567664028785,1004.2033649206646,1751,1,1
31.30364608005516,999.2951535775394,380,0,0
30.004873710483935,1012.8957641703385,512,1,1
23.73348635063968,1011.8972894457737,378,1,1
41.64711025305404,1001.1790035983071,633,0,1
37.143171848698486,1002.2578388888211,192,0,0
30.86354425083561,998.0795708329391,1453,1,1
43.8759762022798,992.4387782989822,1239,0,1
41.33972500488345,990.9654630563468,1637,1,1
23.283340154352736,1014.5417246353395,1097,0,0
38.312870918006276,994.197918075551,2009,1,1
42.49519092315482,1008.5727358538436,1150,0,1
30.76902263194613,996.5921404530408,691,1,1
30.13699258658597,1009.640240190396,1571,1,1
27.395510046556943,1007.4246193465847,1531,1,1
43.243918350425915,1013.9131069393543,2025,0,1
43.222338970187046,1013.8579055997313,2201,0,1
26.85087856038381,1001.4185060204444,1689,1,1
29.328533588357494,1012.2347812354427,877,0,0
36.4312982943592,1014.304763898179,1249,1,1
32.19025803809134,1001.8400504150721,1181,1,1
38.46437960286404,990.0133648496555,1799,0,1
41.92069687125014,1010.7130851911159,1352,0,1
26.55335533736215,1001.8227250491542,1041,0,0
42.88633406745903,1006.3993046881527,290,0,1
34.085074154223534,998.1117884711388,2069,0,1
38.754085882791955,999.4965740817005,855,1,1
41.873310718173954,992.765246307442,561,0,1
38.76729654771938,1006.9490764946496,1473,1,1
30.85693616452266,1004.434369772619,888,1,1
44.55059924299107,1003.2288938855202,1700,1,1
28.155537319020915,999.3513446529996,1400,0,1
24.941742741118556,1011.9477995372429,1815,1,1
38.87730620351206,998.9785755807721,261,0,1
34.08865865351693,997.1568609109067,206,0,0
29.372664181858283,1008.5026574020704,2018,1,1
44.17725754857506,1011.0984988440936,1827,1,1
30.168651935994035,997.6668127041282,1201,1,1
38.40789852669641,1011.788229009639,249,1,1
28.84752726638314,1009.9895530145244,507,1,1
36.97392316917898,997.7761461042022,2276,1,1
41.45014922015294,1002.7681272619155,2105,1,1
22.749818785210465,1000.3932147195451,499,1,1
33.017758233340984,992.4379128999345,969,0,0
27.34462454891461,1003.164171138502,2182,0,1
26.758672985526374,1000.9372300282603,2276,0,1
44.16402023157023,1010.6063837371427,696,0,1
29.134802903130428,994.9728460547075,728,1,1
44.160655308221166,1007.2170282049035,2377,0,1
30.5519370010664,1002.9737098042282,1271,0,1
40.07333651667041,1010.9655689459694,1287,1,1
38.529899142257975,1005.3708619884565,781,1,1
42.49525537741585,992.1255738243814,1500,1,1
25.00677876016101,1000.3991131452449,2041,0,1
25.85082761596788,1007.9037252816304,1520,1,1
28.668269844412965,1007.8777965100406,437,0,0
43.85107153158846,1014.3800493702013,259,1,1
33.75490970167421,996.7386759148264,365,1,1
37.65125979110082,1012.6679993200751,1376,0,1
32.93055907755151,1007.5527324914182,1399,1,1
39.10190965596315,1002.5704536116946,2374,0,1
36.01444427548853,1000.9848980070121,1615,1,1
34.08365248075498,1003.743826445827,1014,0,0
36.69363142870077,1014.1356296471312,1394,0,1
41.66718117387035,1013.3885555169766,1981,1,1
29.395992809503092,994.560887224703,1470,0,1
38.48761698674024,994.7058972382953,2444,1,1
32.439925910713235,1012.9587072929921,1130,0,0
25.257446774444766,1009.6235920129081,960,1,1
37.81741199832161,1014.2559626346965,503,1,1
27.356650056887283,1001.6993859107592,306,0,0
26.999063154858334,992.243497749248,1683,0,1
43.79016359925062,999.1253109046673,874,0,1
28.831779977334154,1014.0433511354615,2366,0,1
36.194449533768505,993.1056452841835,2191,1,1
33.42470367878285,995.5510663865091,886,0,0
26.373513086440056,1010.1632463458775,1047,1,1
35.89140118657642,1006.7799994527509,1179,0,0
34.234504360741475,999.1861819713899,193,1,1
37.18500044177921,997.5141449601855,361,0,0
41.968136210064046,1003.4944879070435,627,0,1
33.2757626740728,1010.8974195224532,657,0,0
36.49908373272304,1002.6497979007404,2230,1,1
40.05796003927544,1009.795319105831,2395,1,1
26.38072864823057,996.2986595000026,1485,0,1
38.916937440304196,1009.6653539065001,102,0,1
34.728794925980836,1014.3175810500538,1207,1,1
24.22735574256554,995.0664734181905,210,1,1
30.410468026696453,1009.491288448378,2333,1,1
33.30290154366813,990.712581928278,777,0,0
22.21556774873829,1011.9265128371696,251,1,1
44.92535647036667,1014.4075046084473,284,0,1
36.47630055320078,1014.1644876443971,1418,0,1
36.66855125654021,1002.7887400176082,1427,0,1
31.854761150688407,996.0146730874162,1621,1,1
34.34235618564935,1013.8503629517771,1163,1,1
28.3860539653585,993.02540260302,1312,1,1
25.5964552738478,1001.1675144242515,559,0,0
23.21000201376359,1009.9054426456519,1626,1,1
37.29430914617913,1005.0974213440901,1963,0,1
33.157371966992265,1004.8663704336841,716,0,0
37.26656714213764,1007.836004375335,594,0,0
35.42549747898302,1008.9047736363555,1336,0,1
32.79450857979229,1013.370061102184,1758,0,1
39.911638713267294,1014.175235441461,1806,1,1
39.60819036667081,1008.0145582680801,1483,1,1
36.66392006747731,1007.9743116908531,2128,0,1
41.96488338962038,999.1323713001697,1379,0,1
24.199454455759223,1011.3715426707961,2353,0,1
32.76399013141089,998.687244461103,661,0,0
44.16334470173399,1003.2890341704948,705,1,1
37.780784710194226,1003.2074191543634,775,0,0
22.868654401280345,995.4346446908444,523,0,0
41.13464603229079,1007.4318874797234,2420,1,1
36.919040744796405,1006.9927605382165,877,0,0
32.843227692845744,1001.2607672460468,2431,1,1
33.286562275565586,1014.681054027217,1835,0,1
25.285451601351287,1012.0446550400936,1410,1,1
26.64315125627374,1012.1239561699741,980,0,0
33.943203429473826,991.6272650398007,509,0,0
22.784181066349205,994.206180484856,1053,1,1
27.497101314593706,1006.5329443520387,1555,1,1
25.52997036095527,991.9451307807827,1157,0,0
23.208407821966624,1008.1202098561675,1185,0,0
33.194934014423396,997.95920566266,2467,1,1
35.49266860888755,998.3916131867185,1705,1,1
41.2485811619851,1001.8446029112205,2408,0,1
27.20607645435562,1014.1754102602924,1135,1,1
29.97738970028008,990.3206412568956,1004,0,0
31.83046108923238,1010.5174555950696,1000,0,0
29.911628092959972,1002.5532313167396,1348,0,1
43.15802235932745,1007.9122308513514,215,0,1
30.936015883021497,1005.3501758358606,1137,1,1
27.7746303446967,996.1020622221638,1065,0,0
44.4819148112866,1013.2946524896086,973,1,1
34.47675545173847,1006.7417179705342,577,1,1
31.00519136643259,992.168233179627,871,1,1
34.77995313418666,1008.1660105287477,2316,1,1
38.320534696692114,1000.304154989,1977,1,1
23.963373806372665,1006.5680214922342,1972,1,1
35.67201544560966,1000.8865608414566,226,0,0
44.924753600250966,992.2796837717766,246,0,1
40.479312773575344,1001.444529905402,2331,0,1
36.1603799585075,1010.1203727491684,899,1,1
27.89250154400525,1006.8320952804057,1295,0,1
33.87566111315182,997.3480599655201,275,0,0
30.089192458262467,994.3788983313277,1006,0,0
37.512753111324734,1010.0061000190123,254,0,0
22.886014808139066,991.2550709576253,517,0,0
39.84793418245533,1014.2776855549916,353,1,1
37.47263051606956,1014.6493154402494,536,1,1
40.01271555616,1002.9151998214028,1383,1,1
33.76364560153574,1010.110417561571,1398,1,1
27.390835568049724,1007.0421957281212,626,0,0
25.471411314017963,1014.4203127312617,116,0,0
39.87428238080335,1003.1565253463403,1503,0,1
33.77282483437444,1007.1347214533735,2069,0,1
24.951273225307986,1004.28200457585,1285,1,1
40.937879375812855,1013.7980134454473,996,1,1
31.9840658344352,1011.6286051404853,1408,1,1
38.44771297920546,1001.344971924213,2054,0,1
25.567967026557007,1001.6037135274614,1965,0,1
37.99211849939075,1007.4593782487041,2250,0,1
30.966224627676272,1005.977080691033,753,0,0
32.028439109511936,991.2586229578432,1189,1,1
36.78463950440174,1014.7043450804969,2012,1,1
29.062195939789675,1010.4629373334828,1441,1,1
33.49881823590333,1005.4486594453189,2341,1,1
43.04417131743557,1007.6454988017991,960,0,1
25.278378982341078,1008.54743681631,2178,0,1
24.722274994562,996.0684244105566,534,0,0
31.29914164225751,1008.4517130868682,1413,1,1
35.58904343684863,999.0310218525719,1689,1,1
26.345706883397657,1013.2945464070534,263,0,0
29.132071629500555,997.357682287647,334,0,0
30.922575999329784,991.133259620683,725,0,0
25.301368468054072,997.2860051920953,1003,1,1
41.18196598631371,1005.9115516641085,1046,0,1
44.62652013381133,994.3240924499744,992,0,1
24.82171832871302,1003.8991986248743,2127,0,1
23.03899785785512,1009.9479571102952,795,0,0
38.881634809652326,1013.0640906693577,611,0,1
27.555443824830903,1000.7429880484146,1589,0,1
43.68168592244844,990.55987060299,245,1,1
29.578549780065874,1010.1071604509119,716,1,1
38.308121765647606,1008.0497581798962,1606,0,1
22.65743439260388,992.1947060027857,1448,1,1
38.92579634585067,1001.3320317584283,1642,1,1
23.28552285477855,990.219223188415,802,0,0
43.86384007128322,996.0919072457025,2096,0,1
31.427828956942164,1012.4814040850833,1712,0,1
39.28519286345159,1013.1176821529733,224,0,1
28.625755089298572,1013.786151506619,1002,0,0
36.67062136147478,999.9271079689241,504,1,1
22.296575296681265,1000.5401489668166,1313,1,1
42.10182387858925,1004.9582164387697,389,0,1
31.28768844774094,1004.4175499112077,1264,0,1
27.89524631139215,1012.0360053770484,778,0,0
33.439111758132384,998.0039625102986,658,1,1
39.73351211010059,995.7619297436395,1651,0,1
25.1204183961284,1012.0680298467477,916,1,1
40.07124978380075,1004.4669847146084,2208,0,1
41.052907578115494,1002.2713633793932,1852,0,1
40.83559865672869,1003.8413162083733,771,0,1
40.68746623466087,997.76975875571,956,1,1
42.76874897480911,992.1596449551937,574,1,1
36.15868396451618,997.1932713335635,218,1,1
26.30137553782241,1012.4973058166046,1063,1,1
43.59380334933451,1007.5330522325888,737,1,1
35.78623540120787,1007.2570792642608,2215,0,1
32.0546264519846,996.7763552616665,249,0,0
38.48706584782792,999.3805521073564,796,1,1
38.70817142289032,1013.4261107397822,552,0,1
39.18826658847681,1011.5042917265743,518,0,1
26.96236135099293,1002.7220257314867,1428,1,1
38.28401199480611,1000.2341751578628,624,0,1
24.164134961902572,990.7549894124588,2496,0,1
32.956907861295065,994.817809622805,384,1,1
27.29911504668367,1014.0625504205606,148,1,1
22.325799716431586,1003.3062287694638,1774,1,1
26.65112461199875,1009.0645296817569,414,0,0
23.21380910305662,1001.7521897258899,1923,0,1
41.802044612344716,1013.2648960520276,483,0,1
41.99698006713841,999.1371073157748,1361,1,1
25.361858332132268,1002.1817940800067,2235,1,1
25.852507065205703,1007.8238764927478,2144,1,1
28.227769627492652,1008.5613403759421,2365,0,1
27.10099982002737,1013.8348509686361,1045,1,1
23.32885597446238,996.6569415184362,432,0,0
43.7325665027209,990.5756346435087,173,1,1
26.66404231638038,1014.8535511759726,1299,0,1
28.22948233946186,1003.8769658432133,1192,1,1
32.84793678271432,997.6658456168028,1547,0,1
38.633131187345626,1009.5676664272227,391,1,1
28.19603629777935,1007.796802596734,858,1,1
38.79661317570789,1007.9782753918761,2198,0,1
24.64136625873679,1006.7735088352359,805,0,0
36.087869883021895,1004.220839079936,1783,1,1
24.554956040263928,998.2270055534808,1775,1,1
38.866415490080556,1005.0558959872385,1438,0,1
22.523756335187155,998.1508865392185,2301,1,1
27.763999292833947,991.3765991291497,238,1,1
40.43059896555603,1001.9504597045303,1239,0,1
26.120491480645136,1009.6586943622009,441,0,0
29.812236597815883,1010.6079803419573,1880,1,1
28.54938340558095,1001.7338871697552,1968,0,1
42.52029758704518,1009.483135222277,1599,0,1
25.60648158665312,996.0894613231742,1595,1,1
40.55531984937943,1010.6001372419955,2094,1,1
39.23739937136486,1009.8560026132187,1999,1,1
38.07763891611391,999.2396959301661,915,1,1
40.21831991735562,995.9539924861228,632,0,1
38.84523294814957,1013.9019191806561,1345,1,1
25.985000582678257,997.3845695043156,543,0,0
39.59223589507824,1002.0252220631336,1829,0,1
23.66271831986917,995.287602475746,2352,1,1
31.566365373067367,993.0421513865736,1430,1,1
25.86013051257409,998.9406310736124,2193,1,1
35.212479684960115,1013.8983724114427,2041,0,1
22.667349847323315,993.8229274113924,1710,1,1
40.327014007215084,1004.7521408742157,511,0,1
41.58845275894336,1008.4751422839071,1595,0,1
34.20294421632207,1009.274251078738,413,0,0
28.96913116659567,991.6373196331283,157,1,1
42.04709417798406,1014.4491250006538,2163,1,1
32.77387006313,998.5802237151482,2366,1,1
